"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"6","1.70","UP_KW_DOMAIN","Transmembrane","164","430","4975","14291","22.01","8.85e-2","1.00e+0","1.10","8.70e-1","1.00e+0","7.86e-2","ENSDARG00000109643,ENSDARG00000022690,ENSDARG00000099996,ENSDARG00000053753,ENSDARG00000087093,ENSDARG00000078898,ENSDARG00000056467,ENSDARG00000075149,ENSDARG00000018750,ENSDARG00000052300,ENSDARG00000056587,ENSDARG00000078135,ENSDARG00000089706,ENSDARG00000060325,ENSDARG00000063438,ENSDARG00000036064,ENSDARG00000044767,ENSDARG00000022858,ENSDARG00000075141,ENSDARG00000090140,ENSDARG00000053070,ENSDARG00000038089,ENSDARG00000069669,ENSDARG00000069028,ENSDARG00000100792,ENSDARG00000103940,ENSDARG00000075830,ENSDARG00000054438,ENSDARG00000074466,ENSDARG00000074860,ENSDARG00000003927,ENSDARG00000020046,ENSDARG00000045447,ENSDARG00000026548,ENSDARG00000041400,ENSDARG00000093997,ENSDARG00000058943,ENSDARG00000068187,ENSDARG00000039726,ENSDARG00000087120,ENSDARG00000109742,ENSDARG00000000442,ENSDARG00000096662,ENSDARG00000010727,ENSDARG00000022550,ENSDARG00000027609,ENSDARG00000005612,ENSDARG00000100809,ENSDARG00000063621,ENSDARG00000069607,ENSDARG00000017128,ENSDARG00000090834,ENSDARG00000086228,ENSDARG00000014098,ENSDARG00000035872,ENSDARG00000060070,ENSDARG00000069961,ENSDARG00000068199,ENSDARG00000071374,ENSDARG00000071013,ENSDARG00000099888,ENSDARG00000074524,ENSDARG00000070441,ENSDARG00000029751,ENSDARG00000079933,ENSDARG00000101291,ENSDARG00000038296,ENSDARG00000061723,ENSDARG00000038176,ENSDARG00000004597,ENSDARG00000078283,ENSDARG00000012002,ENSDARG00000059770,ENSDARG00000086332,ENSDARG00000089204,ENSDARG00000102668,ENSDARG00000038213,ENSDARG00000017255,ENSDARG00000059534,ENSDARG00000104568,ENSDARG00000068883,ENSDARG00000058848,ENSDARG00000007180,ENSDARG00000109974,ENSDARG00000045493,ENSDARG00000075189,ENSDARG00000079700,ENSDARG00000074776,ENSDARG00000074533,ENSDARG00000062947,ENSDARG00000078452,ENSDARG00000005112,ENSDARG00000003615,ENSDARG00000017108,ENSDARG00000101602,ENSDARG00000040249,ENSDARG00000060092,ENSDARG00000018432,ENSDARG00000016818,ENSDARG00000100592,ENSDARG00000037879,ENSDARG00000074661,ENSDARG00000045483,ENSDARG00000053269,ENSDARG00000071037,ENSDARG00000008457,ENSDARG00000093687,ENSDARG00000022424,ENSDARG00000004497,ENSDARG00000087319,ENSDARG00000105190,ENSDARG00000078186,ENSDARG00000062565,ENSDARG00000059951,ENSDARG00000014761,ENSDARG00000104669,ENSDARG00000059557,ENSDARG00000006396,ENSDARG00000104665,ENSDARG00000103732,ENSDARG00000059835,ENSDARG00000011533,ENSDARG00000087285,ENSDARG00000006869,ENSDARG00000093074,ENSDARG00000045750,ENSDARG00000098769,ENSDARG00000024771,ENSDARG00000021787,ENSDARG00000005254,ENSDARG00000077145,ENSDARG00000087869,ENSDARG00000007678,ENSDARG00000045518,ENSDARG00000104538,ENSDARG00000037059,ENSDARG00000069402,ENSDARG00000088044,ENSDARG00000090190,ENSDARG00000054458,ENSDARG00000045066,ENSDARG00000024940,ENSDARG00000003989,ENSDARG00000025478,ENSDARG00000045224,ENSDARG00000051981,ENSDARG00000074282,ENSDARG00000077155,ENSDARG00000079175,ENSDARG00000078481,ENSDARG00000056196,ENSDARG00000093065,ENSDARG00000061496,ENSDARG00000059850,ENSDARG00000010144,ENSDARG00000015158,ENSDARG00000058248,ENSDARG00000039500,ENSDARG00000059616,ENSDARG00000035309,ENSDARG00000032318,ENSDARG00000014986,ENSDARG00000102464,ENSDARG00000010941"
"7","1.46","GOTERM_BP_DIRECT","monoatomic ion transport","33","644","679","20756","4.43","1.33e-2","1.00e+0","1.57","1.00e+0","1.00e+0","7.80e-3","ENSDARG00000000442,ENSDARG00000002840,ENSDARG00000079348,ENSDARG00000010727,ENSDARG00000024771,ENSDARG00000023967,ENSDARG00000020574,ENSDARG00000007678,ENSDARG00000017108,ENSDARG00000014098,ENSDARG00000100592,ENSDARG00000070626,ENSDARG00000074860,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000053542,ENSDARG00000078283,ENSDARG00000115778,ENSDARG00000078560,ENSDARG00000012002,ENSDARG00000062565,ENSDARG00000034473,ENSDARG00000011553,ENSDARG00000059057,ENSDARG00000008772,ENSDARG00000030376,ENSDARG00000037905,ENSDARG00000075846,ENSDARG00000075802,ENSDARG00000058848,ENSDARG00000104389,ENSDARG00000087120,ENSDARG00000007180"
"7","1.46","UP_KW_MOLECULAR_FUNCTION","Ion channel","21","352","441","11803","2.82","4.00e-2","6.89e-1","1.60","9.40e-1","6.89e-1","2.32e-2","ENSDARG00000045483,ENSDARG00000010727,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000078283,ENSDARG00000115778,ENSDARG00000079163,ENSDARG00000007678,ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000034473,ENSDARG00000008772,ENSDARG00000014098,ENSDARG00000030376,ENSDARG00000075846,ENSDARG00000068110,ENSDARG00000070626,ENSDARG00000058848,ENSDARG00000102254,ENSDARG00000104389,ENSDARG00000088100"
"7","1.46","GOTERM_BP_DIRECT","monoatomic ion transmembrane transport","21","644","424","20756","2.82","4.21e-2","1.00e+0","1.60","1.00e+0","1.00e+0","2.46e-2","ENSDARG00000079348,ENSDARG00000010727,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000053542,ENSDARG00000078283,ENSDARG00000115778,ENSDARG00000007678,ENSDARG00000017108,ENSDARG00000062565,ENSDARG00000034473,ENSDARG00000008772,ENSDARG00000014098,ENSDARG00000030376,ENSDARG00000037905,ENSDARG00000075802,ENSDARG00000075846,ENSDARG00000070626,ENSDARG00000058848,ENSDARG00000102254,ENSDARG00000104389"
"7","1.46","UP_KW_BIOLOGICAL_PROCESS","Ion transport","21","257","461","8466","2.82","6.53e-2","1.00e+0","1.50","9.98e-1","1.00e+0","4.06e-2","ENSDARG00000000442,ENSDARG00000074860,ENSDARG00000045483,ENSDARG00000010727,ENSDARG00000024771,ENSDARG00000023967,ENSDARG00000078283,ENSDARG00000079163,ENSDARG00000007678,ENSDARG00000017108,ENSDARG00000012002,ENSDARG00000062565,ENSDARG00000014098,ENSDARG00000100592,ENSDARG00000075846,ENSDARG00000068110,ENSDARG00000058848,ENSDARG00000104389,ENSDARG00000087120,ENSDARG00000007180,ENSDARG00000088100"
"8","1.43","INTERPRO","Tetraspanin/Peripherin","7","719","52","23408","0.94","5.00e-3","1.00e+0","4.38","1.00e+0","1.00e+0","1.01e-3","ENSDARG00000001781,ENSDARG00000103951,ENSDARG00000004497,ENSDARG00000036080,ENSDARG00000068883,ENSDARG00000044767,ENSDARG00000088044"
"8","1.43","INTERPRO","Tetraspanin_EC2_sf","6","719","49","23408","0.81","1.68e-2","1.00e+0","3.99","1.00e+0","1.00e+0","3.74e-3","ENSDARG00000001781,ENSDARG00000103951,ENSDARG00000004497,ENSDARG00000036080,ENSDARG00000044767,ENSDARG00000088044"
"8","1.43","INTERPRO","Tetraspanin_animals","4","719","41","23408","0.54","1.30e-1","1.00e+0","3.18","1.00e+0","1.00e+0","3.64e-2","ENSDARG00000001781,ENSDARG00000103951,ENSDARG00000004497,ENSDARG00000036080"
"8","1.43","PIR_SUPERFAMILY","Tetraspanin","4","67","41","1890","0.54","1.70e-1","1.00e+0","2.75","1.00e+0","1.00e+0","5.46e-2","ENSDARG00000001781,ENSDARG00000103951,ENSDARG00000004497,ENSDARG00000036080"
"9","1.43","SMART","PAC","5","372","27","13267","0.67","6.35e-3","7.09e-1","6.60","8.04e-1","7.09e-1","8.19e-4","ENSDARG00000062565,ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","INTERPRO","Nuc_translocat","4","719","14","23408","0.54","8.12e-3","1.00e+0","9.30","1.00e+0","1.00e+0","6.91e-4","ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","SMART","HLH","11","372","147","13267","1.48","8.31e-3","7.09e-1","2.67","8.82e-1","7.09e-1","2.86e-3","ENSDARG00000100826,ENSDARG00000098745,ENSDARG00000037891,ENSDARG00000055798,ENSDARG00000030110,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000019646,ENSDARG00000063438,ENSDARG00000021855,ENSDARG00000008305"
"9","1.43","INTERPRO","PAC","5","719","27","23408","0.67","8.79e-3","1.00e+0","6.03","1.00e+0","1.00e+0","1.24e-3","ENSDARG00000062565,ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","INTERPRO","HLH_DNA-bd_sf","11","719","150","23408","1.48","1.75e-2","1.00e+0","2.39","1.00e+0","1.00e+0","6.72e-3","ENSDARG00000100826,ENSDARG00000098745,ENSDARG00000037891,ENSDARG00000055798,ENSDARG00000030110,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000019646,ENSDARG00000063438,ENSDARG00000021855,ENSDARG00000008305"
"9","1.43","INTERPRO","bHLH_dom","11","719","151","23408","1.48","1.82e-2","1.00e+0","2.37","1.00e+0","1.00e+0","7.05e-3","ENSDARG00000100826,ENSDARG00000098745,ENSDARG00000037891,ENSDARG00000055798,ENSDARG00000030110,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000019646,ENSDARG00000063438,ENSDARG00000021855,ENSDARG00000008305"
"9","1.43","UP_SEQ_FEATURE","DOMAIN:PAS","5","656","39","21277","0.67","3.12e-2","1.00e+0","4.16","1.00e+0","1.00e+0","6.64e-3","ENSDARG00000062565,ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","GOTERM_MF_DIRECT","protein dimerization activity","13","637","217","21154","1.74","3.17e-2","1.00e+0","1.99","1.00e+0","1.00e+0","1.47e-2","ENSDARG00000098745,ENSDARG00000055798,ENSDARG00000020046,ENSDARG00000063438,ENSDARG00000098780,ENSDARG00000021855,ENSDARG00000008305,ENSDARG00000100826,ENSDARG00000037891,ENSDARG00000061544,ENSDARG00000030110,ENSDARG00000035732,ENSDARG00000019646"
"9","1.43","INTERPRO","PAS_fold","4","719","27","23408","0.54","4.87e-2","1.00e+0","4.82","1.00e+0","1.00e+0","8.83e-3","ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","INTERPRO","PAS-like_dom_sf","5","719","47","23408","0.67","5.55e-2","1.00e+0","3.46","1.00e+0","1.00e+0","1.43e-2","ENSDARG00000062565,ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","INTERPRO","PAS","5","719","48","23408","0.67","5.91e-2","1.00e+0","3.39","1.00e+0","1.00e+0","1.55e-2","ENSDARG00000062565,ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","SMART","PAS","4","372","35","13267","0.54","7.36e-2","1.00e+0","4.08","1.00e+0","1.00e+0","1.60e-2","ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000021855"
"9","1.43","UP_SEQ_FEATURE","DOMAIN:BHLH","8","656","128","21277","1.07","1.01e-1","1.00e+0","2.03","1.00e+0","1.00e+0","4.48e-2","ENSDARG00000100826,ENSDARG00000098745,ENSDARG00000037891,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000019646,ENSDARG00000021855,ENSDARG00000008305"
"9","1.43","UP_SEQ_FEATURE","DOMAIN:bHLH","4","656","37","21277","0.54","1.05e-1","1.00e+0","3.51","1.00e+0","1.00e+0","2.64e-2","ENSDARG00000055798,ENSDARG00000030110,ENSDARG00000063438,ENSDARG00000008305"
"9","1.43","GOTERM_CC_DIRECT","transcription regulator complex","8","683","164","22190","1.07","2.41e-1","1.00e+0","1.58","1.00e+0","9.97e-1","1.34e-1","ENSDARG00000100826,ENSDARG00000044532,ENSDARG00000069006,ENSDARG00000020046,ENSDARG00000035732,ENSDARG00000102556,ENSDARG00000076297,ENSDARG00000021855"
"9","1.43","GOTERM_BP_DIRECT","animal organ development","8","644","195","20756","1.07","4.00e-1","1.00e+0","1.32","1.00e+0","1.00e+0","2.60e-1","ENSDARG00000102937,ENSDARG00000100826,ENSDARG00000020046,ENSDARG00000103205,ENSDARG00000035732,ENSDARG00000022858,ENSDARG00000021855,ENSDARG00000102464"
"10","1.40","UP_SEQ_FEATURE","TRANSMEM:Helical; Name=7","7","656","71","21277","0.94","2.20e-2","1.00e+0","3.20","1.00e+0","1.00e+0","6.19e-3","ENSDARG00000015158,ENSDARG00000074661,ENSDARG00000069669,ENSDARG00000024771,ENSDARG00000038213,ENSDARG00000022424,ENSDARG00000005612"
"10","1.40","UP_SEQ_FEATURE","TRANSMEM:Helical; Name=6","8","656","96","21277","1.07","2.87e-2","1.00e+0","2.70","1.00e+0","1.00e+0","9.63e-3","ENSDARG00000015158,ENSDARG00000074661,ENSDARG00000069669,ENSDARG00000024771,ENSDARG00000074533,ENSDARG00000038213,ENSDARG00000022424,ENSDARG00000005612"
"10","1.40","UP_SEQ_FEATURE","TRANSMEM:Helical; Name=10","3","656","12","21277","0.40","5.09e-2","1.00e+0","8.11","1.00e+0","1.00e+0","5.21e-3","ENSDARG00000024771,ENSDARG00000038213,ENSDARG00000022424"
"10","1.40","UP_SEQ_FEATURE","TRANSMEM:Helical; Name=8","3","656","12","21277","0.40","5.09e-2","1.00e+0","8.11","1.00e+0","1.00e+0","5.21e-3","ENSDARG00000024771,ENSDARG00000038213,ENSDARG00000022424"
"10","1.40","UP_SEQ_FEATURE","TRANSMEM:Helical; Name=9","3","656","13","21277","0.40","5.90e-2","1.00e+0","7.48","1.00e+0","1.00e+0","6.62e-3","ENSDARG00000024771,ENSDARG00000038213,ENSDARG00000022424"
"11","1.40","UP_KW_MOLECULAR_FUNCTION","Protease","26","352","533","11803","3.49","1.64e-2","3.76e-1","1.64","6.80e-1","3.76e-1","9.37e-3","ENSDARG00000103184,ENSDARG00000074017,ENSDARG00000112495,ENSDARG00000079068,ENSDARG00000022599,ENSDARG00000009313,ENSDARG00000027609,ENSDARG00000089706,ENSDARG00000034862,ENSDARG00000039730,ENSDARG00000060058,ENSDARG00000103422,ENSDARG00000100792,ENSDARG00000014517,ENSDARG00000102478,ENSDARG00000011769,ENSDARG00000058815,ENSDARG00000073837,ENSDARG00000076900,ENSDARG00000019595,ENSDARG00000105190,ENSDARG00000009825,ENSDARG00000043548,ENSDARG00000017676,ENSDARG00000037783,ENSDARG00000029011"
"11","1.40","GOTERM_MF_DIRECT","peptidase activity","24","637","537","21154","3.22","5.64e-2","1.00e+0","1.48","1.00e+0","1.00e+0","3.60e-2","ENSDARG00000103184,ENSDARG00000019595,ENSDARG00000112495,ENSDARG00000079068,ENSDARG00000022599,ENSDARG00000009313,ENSDARG00000027609,ENSDARG00000089706,ENSDARG00000009825,ENSDARG00000043548,ENSDARG00000017676,ENSDARG00000034862,ENSDARG00000039730,ENSDARG00000060058,ENSDARG00000103422,ENSDARG00000100792,ENSDARG00000102478,ENSDARG00000014517,ENSDARG00000011769,ENSDARG00000029011,ENSDARG00000088145,ENSDARG00000068187,ENSDARG00000058815,ENSDARG00000073837"
"11","1.40","GOTERM_BP_DIRECT","proteolysis","29","644","670","20756","3.89","6.74e-2","1.00e+0","1.40","1.00e+0","1.00e+0","4.51e-2","ENSDARG00000103184,ENSDARG00000074017,ENSDARG00000043497,ENSDARG00000112495,ENSDARG00000079068,ENSDARG00000022599,ENSDARG00000009313,ENSDARG00000027609,ENSDARG00000089706,ENSDARG00000034862,ENSDARG00000039730,ENSDARG00000060058,ENSDARG00000103422,ENSDARG00000100792,ENSDARG00000014517,ENSDARG00000102478,ENSDARG00000011769,ENSDARG00000088145,ENSDARG00000058815,ENSDARG00000073837,ENSDARG00000076900,ENSDARG00000019595,ENSDARG00000105190,ENSDARG00000009825,ENSDARG00000043548,ENSDARG00000017676,ENSDARG00000037783,ENSDARG00000029011,ENSDARG00000068187"
"12","1.39","KEGG_PATHWAY","Vascular smooth muscle contraction","10","282","181","21890","1.34","5.73e-4","7.13e-3","4.29","7.55e-2","5.31e-3","1.25e-4","ENSDARG00000003486,ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000063295,ENSDARG00000015263,ENSDARG00000077145,ENSDARG00000115657,ENSDARG00000011876,ENSDARG00000099344,ENSDARG00000056591"
"12","1.39","KEGG_PATHWAY","Purine metabolism","8","282","167","21890","1.07","5.92e-3","3.38e-2","3.72","5.57e-1","2.52e-2","1.49e-3","ENSDARG00000045066,ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000016706,ENSDARG00000035309,ENSDARG00000005800,ENSDARG00000056591"
"12","1.39","SMART","CYCc","4","372","27","13267","0.54","3.86e-2","1.00e+0","5.28","1.00e+0","1.00e+0","6.41e-3","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","UP_SEQ_FEATURE","DOMAIN:Guanylate cyclase","4","656","25","21277","0.54","4.04e-2","1.00e+0","5.19","1.00e+0","1.00e+0","6.76e-3","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","INTERPRO","A/G_cyclase_CS","4","719","26","23408","0.54","4.43e-2","1.00e+0","5.01","1.00e+0","1.00e+0","7.71e-3","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","INTERPRO","A/G_cyclase","4","719","27","23408","0.54","4.87e-2","1.00e+0","4.82","1.00e+0","1.00e+0","8.83e-3","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","INTERPRO","Nucleotide_cyclase","4","719","27","23408","0.54","4.87e-2","1.00e+0","4.82","1.00e+0","1.00e+0","8.83e-3","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","GOTERM_MF_DIRECT","phosphorus-oxygen lyase activity","4","637","29","21154","0.54","5.54e-2","1.00e+0","4.58","1.00e+0","1.00e+0","1.06e-2","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","GOTERM_BP_DIRECT","cyclic nucleotide biosynthetic process","4","644","29","20756","0.54","5.96e-2","1.00e+0","4.45","1.00e+0","1.00e+0","1.18e-2","ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000056591"
"12","1.39","KEGG_PATHWAY","Gap junction","5","282","131","21890","0.67","8.86e-2","2.64e-1","2.96","1.00e+0","1.96e-1","2.75e-2","ENSDARG00000038139,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000115657,ENSDARG00000056591"
"12","1.39","UP_KW_MOLECULAR_FUNCTION","Lyase","8","352","190","11803","1.07","3.36e-1","1.00e+0","1.41","1.00e+0","1.00e+0","2.07e-1","ENSDARG00000099336,ENSDARG00000003132,ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000027491,ENSDARG00000055370,ENSDARG00000056591"
"12","1.39","GOTERM_MF_DIRECT","lyase activity","7","637","167","21154","0.94","3.88e-1","1.00e+0","1.39","1.00e+0","1.00e+0","2.39e-1","ENSDARG00000099336,ENSDARG00000003132,ENSDARG00000018750,ENSDARG00000060070,ENSDARG00000077145,ENSDARG00000055370,ENSDARG00000056591"
"13","1.37","UP_KW_CELLULAR_COMPONENT","Telomere","5","509","30","16344","0.67","1.33e-2","1.95e-1","5.35","4.31e-1","1.95e-1","2.15e-3","ENSDARG00000040303,ENSDARG00000097346,ENSDARG00000007734,ENSDARG00000098780,ENSDARG00000078055"
"13","1.37","GOTERM_CC_DIRECT","chromosome, telomeric region","5","683","37","22190","0.67","2.62e-2","7.66e-1","4.39","1.00e+0","7.62e-1","5.25e-3","ENSDARG00000040303,ENSDARG00000097346,ENSDARG00000007734,ENSDARG00000098780,ENSDARG00000078055"
"13","1.37","GOTERM_BP_DIRECT","telomere maintenance","4","644","32","20756","0.54","7.56e-2","1.00e+0","4.03","1.00e+0","1.00e+0","1.66e-2","ENSDARG00000040303,ENSDARG00000058893,ENSDARG00000007734,ENSDARG00000078055"
"13","1.37","GOTERM_MF_DIRECT","telomeric repeat DNA binding","3","637","21","21154","0.40","1.30e-1","1.00e+0","4.74","1.00e+0","1.00e+0","2.41e-2","ENSDARG00000097346,ENSDARG00000007734,ENSDARG00000078055"
"14","1.36","KEGG_PATHWAY","Wnt signaling pathway","12","282","235","21890","1.61","2.43e-4","3.70e-3","3.96","3.28e-2","2.75e-3","5.77e-5","ENSDARG00000054438,ENSDARG00000100149,ENSDARG00000088411,ENSDARG00000045694,ENSDARG00000020053,ENSDARG00000069006,ENSDARG00000076420,ENSDARG00000022858,ENSDARG00000115657,ENSDARG00000076297,ENSDARG00000073837,ENSDARG00000102464"
"14","1.36","GOTERM_BP_DIRECT","negative regulation of canonical Wnt signaling pathway","6","644","67","20756","0.81","5.65e-2","1.00e+0","2.89","1.00e+0","1.00e+0","1.76e-2","ENSDARG00000100149,ENSDARG00000088411,ENSDARG00000020053,ENSDARG00000069006,ENSDARG00000015681,ENSDARG00000076420"
"14","1.36","UP_KW_BIOLOGICAL_PROCESS","Wnt signaling pathway","6","257","139","8466","0.81","4.12e-1","1.00e+0","1.42","1.00e+0","1.00e+0","2.47e-1","ENSDARG00000054438,ENSDARG00000100149,ENSDARG00000020053,ENSDARG00000060058,ENSDARG00000076420,ENSDARG00000102464"
"14","1.36","GOTERM_BP_DIRECT","Wnt signaling pathway","6","644","171","20756","0.81","6.14e-1","1.00e+0","1.13","1.00e+0","1.00e+0","4.39e-1","ENSDARG00000100149,ENSDARG00000020053,ENSDARG00000060058,ENSDARG00000076420,ENSDARG00000022858,ENSDARG00000102464"
"15","1.35","INTERPRO","IF_conserved","6","719","40","23408","0.81","7.25e-3","1.00e+0","4.88","1.00e+0","1.00e+0","1.30e-3","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221,ENSDARG00000007751,ENSDARG00000088805,ENSDARG00000013415"
"15","1.35","GOTERM_CC_DIRECT","intermediate filament","7","683","73","22190","0.94","2.47e-2","7.66e-1","3.12","1.00e+0","7.62e-1","7.14e-3","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221,ENSDARG00000007751,ENSDARG00000088805,ENSDARG00000069046,ENSDARG00000013415"
"15","1.35","SMART","Filament","6","372","63","13267","0.81","3.12e-2","1.00e+0","3.40","1.00e+0","1.00e+0","8.26e-3","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221,ENSDARG00000007751,ENSDARG00000088805,ENSDARG00000013415"
"15","1.35","GOTERM_BP_DIRECT","intermediate filament organization","4","644","23","20756","0.54","3.31e-2","1.00e+0","5.61","1.00e+0","1.00e+0","5.08e-3","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000030020,ENSDARG00000005221"
"15","1.35","UP_SEQ_FEATURE","DOMAIN:IF rod","6","656","62","21277","0.81","4.19e-2","1.00e+0","3.14","1.00e+0","1.00e+0","1.20e-2","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221,ENSDARG00000007751,ENSDARG00000088805,ENSDARG00000013415"
"15","1.35","INTERPRO","IF_rod_dom","6","719","63","23408","0.81","4.38e-2","1.00e+0","3.10","1.00e+0","1.00e+0","1.27e-2","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221,ENSDARG00000007751,ENSDARG00000088805,ENSDARG00000013415"
"15","1.35","INTERPRO","Intermed_filament_DNA-bd","3","719","13","23408","0.40","5.86e-2","1.00e+0","7.51","1.00e+0","1.00e+0","6.56e-3","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221"
"15","1.35","INTERPRO","Intermediate_filament","3","719","19","23408","0.40","1.14e-1","1.00e+0","5.14","1.00e+0","1.00e+0","1.94e-2","ENSDARG00000025301,ENSDARG00000053248,ENSDARG00000005221"
"15","1.35","GOTERM_MF_DIRECT","structural constituent of cytoskeleton","4","637","67","21154","0.54","3.27e-1","1.00e+0","1.98","1.00e+0","1.00e+0","1.43e-1","ENSDARG00000025301,ENSDARG00000005221,ENSDARG00000007751,ENSDARG00000013415"
"16","1.32","GOTERM_MF_DIRECT","NMDA glutamate receptor activity","5","637","13","21154","0.67","4.66e-4","9.21e-2","12.77","2.41e-1","9.20e-2","2.57e-5","ENSDARG00000079348,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000030376,ENSDARG00000075802"
"16","1.32","GOTERM_CC_DIRECT","postsynaptic density membrane","11","683","91","22190","1.48","4.82e-4","9.69e-2","3.93","1.44e-1","9.63e-2","1.10e-4","ENSDARG00000058452,ENSDARG00000079348,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000069402,ENSDARG00000077709,ENSDARG00000030376,ENSDARG00000102125,ENSDARG00000004597,ENSDARG00000075802,ENSDARG00000070626"
"16","1.32","KEGG_PATHWAY","Neuroactive ligand signaling","13","282","331","21890","1.74","1.25e-3","1.32e-2","3.05","1.57e-1","9.81e-3","3.89e-4","ENSDARG00000052138,ENSDARG00000074860,ENSDARG00000071298,ENSDARG00000079348,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000077145,ENSDARG00000115657,ENSDARG00000115778,ENSDARG00000069669,ENSDARG00000060070,ENSDARG00000030376,ENSDARG00000075802"
"16","1.32","GOTERM_CC_DIRECT","NMDA selective glutamate receptor complex","4","683","10","22190","0.54","2.95e-3","2.38e-1","13.00","6.14e-1","2.36e-1","1.61e-4","ENSDARG00000079348,ENSDARG00000078149,ENSDARG00000070543,ENSDARG00000030376"
