"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"50","0.85","UP_KW_MOLECULAR_FUNCTION","Thiol protease","7","708","110","11803","0.51","6.52e-1","1.00e+0","1.06","1.00e+0","1.00e+0","4.92e-1","ENSDARG00000045343,ENSDARG00000089724,ENSDARG00000056741,ENSDARG00000078574,ENSDARG00000060646,ENSDARG00000000229,ENSDARG00000079198"
"51","0.85","KEGG_PATHWAY","TGF-beta signaling pathway","13","542","155","21890","0.94","4.87e-4","2.76e-3","3.39","7.94e-2","1.51e-3","1.32e-4","ENSDARG00000019293,ENSDARG00000056922,ENSDARG00000044895,ENSDARG00000071491,ENSDARG00000040777,ENSDARG00000100666,ENSDARG00000015686,ENSDARG00000057992,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000034013,ENSDARG00000101461,ENSDARG00000035677"
"51","0.85","INTERPRO","TGF-b_propeptide","5","1340","34","23408","0.36","1.27e-1","1.00e+0","2.57","1.00e+0","1.00e+0","4.27e-2","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","GOTERM_MF_DIRECT","growth factor activity","13","1186","149","21154","0.94","1.32e-1","1.00e+0","1.56","1.00e+0","1.00e+0","7.57e-2","ENSDARG00000075343,ENSDARG00000077588,ENSDARG00000076853,ENSDARG00000027957,ENSDARG00000040777,ENSDARG00000088048,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000043907,ENSDARG00000012671,ENSDARG00000059600,ENSDARG00000035677,ENSDARG00000069662"
"51","0.85","INTERPRO","TGFb_CS","5","1340","43","23408","0.36","2.30e-1","1.00e+0","2.03","1.00e+0","1.00e+0","9.76e-2","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","INTERPRO","TGF-beta-rel","5","1340","43","23408","0.36","2.30e-1","1.00e+0","2.03","1.00e+0","1.00e+0","9.76e-2","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","UP_SEQ_FEATURE","DOMAIN:TGF-beta family profile","5","1250","43","21277","0.36","2.44e-1","1.00e+0","1.98","1.00e+0","1.00e+0","1.06e-1","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","SMART","TGFB","5","772","45","13267","0.36","2.65e-1","1.00e+0","1.91","1.00e+0","1.00e+0","1.19e-1","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","INTERPRO","TGF-b_C","5","1340","50","23408","0.36","3.20e-1","1.00e+0","1.75","1.00e+0","1.00e+0","1.56e-1","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000034895,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","INTERPRO","Cystine-knot_cytokine","7","1340","95","23408","0.51","4.62e-1","1.00e+0","1.29","1.00e+0","1.00e+0","3.01e-1","ENSDARG00000040777,ENSDARG00000015686,ENSDARG00000061259,ENSDARG00000034895,ENSDARG00000077588,ENSDARG00000012671,ENSDARG00000035677"
"51","0.85","GOTERM_MF_DIRECT","cytokine activity","10","1186","201","21154","0.73","7.99e-1","1.00e+0","0.89","1.00e+0","1.00e+0","6.96e-1","ENSDARG00000040777,ENSDARG00000041117,ENSDARG00000015686,ENSDARG00000075343,ENSDARG00000034895,ENSDARG00000058389,ENSDARG00000098700,ENSDARG00000012671,ENSDARG00000039351,ENSDARG00000035677"
"52","0.84","INTERPRO","Lipase_N","3","1340","8","23408","0.22","7.27e-2","1.00e+0","6.55","1.00e+0","1.00e+0","8.43e-3","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"52","0.84","INTERPRO","TAG_lipase","3","1340","8","23408","0.22","7.27e-2","1.00e+0","6.55","1.00e+0","1.00e+0","8.43e-3","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"52","0.84","INTERPRO","Lipase_LIPH","3","1340","8","23408","0.22","7.27e-2","1.00e+0","6.55","1.00e+0","1.00e+0","8.43e-3","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"52","0.84","INTERPRO","Lipase","3","1340","8","23408","0.22","7.27e-2","1.00e+0","6.55","1.00e+0","1.00e+0","8.43e-3","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"52","0.84","PIR_SUPERFAMILY","Lipoprotein_lipase_LIPH","3","153","8","1890","0.22","1.31e-1","1.00e+0","4.63","1.00e+0","1.00e+0","2.15e-2","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"52","0.84","GOTERM_MF_DIRECT","glycerophospholipid phospholipase A1 activity","3","1186","14","21154","0.22","1.83e-1","1.00e+0","3.82","1.00e+0","1.00e+0","4.02e-2","ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"52","0.84","UP_KW_BIOLOGICAL_PROCESS","Lipid degradation","5","508","59","8466","0.36","4.74e-1","1.00e+0","1.41","1.00e+0","9.90e-1","2.79e-1","ENSDARG00000087921,ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000008832,ENSDARG00000102176"
"52","0.84","UP_SEQ_FEATURE","ACT_SITE:Charge relay system","5","1250","72","21277","0.36","6.17e-1","1.00e+0","1.18","1.00e+0","1.00e+0","4.17e-1","ENSDARG00000018529,ENSDARG00000058367,ENSDARG00000031044,ENSDARG00000034667,ENSDARG00000102176"
"53","0.83","GOTERM_MF_DIRECT","metalloendopeptidase activity","12","1186","120","21154","0.87","7.35e-2","1.00e+0","1.78","1.00e+0","1.00e+0","3.69e-2","ENSDARG00000062323,ENSDARG00000077778,ENSDARG00000071691,ENSDARG00000002235,ENSDARG00000008388,ENSDARG00000057644,ENSDARG00000079651,ENSDARG00000104401,ENSDARG00000033544,ENSDARG00000078915,ENSDARG00000112453,ENSDARG00000105389"
"53","0.83","INTERPRO","ADAM_Cys-rich","4","1340","18","23408","0.29","8.02e-2","1.00e+0","3.88","1.00e+0","1.00e+0","1.72e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000033544,ENSDARG00000112453"
"53","0.83","INTERPRO","Peptidase_M12B_N","5","1340","29","23408","0.36","8.12e-2","1.00e+0","3.01","1.00e+0","1.00e+0","2.30e-2","ENSDARG00000062323,ENSDARG00000077778,ENSDARG00000057644,ENSDARG00000033544,ENSDARG00000112453"
"53","0.83","SMART","ACR","4","772","18","13267","0.29","8.32e-2","1.00e+0","3.82","1.00e+0","1.00e+0","1.81e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000033544,ENSDARG00000112453"
"53","0.83","UP_SEQ_FEATURE","DOMAIN:Peptidase M12B","5","1250","33","21277","0.36","1.26e-1","1.00e+0","2.58","1.00e+0","1.00e+0","4.19e-2","ENSDARG00000062323,ENSDARG00000077778,ENSDARG00000057644,ENSDARG00000033544,ENSDARG00000112453"
"53","0.83","INTERPRO","Peptidase_M12B","5","1340","34","23408","0.36","1.27e-1","1.00e+0","2.57","1.00e+0","1.00e+0","4.27e-2","ENSDARG00000062323,ENSDARG00000077778,ENSDARG00000057644,ENSDARG00000033544,ENSDARG00000112453"
"53","0.83","INTERPRO","MetalloPept_cat_dom_sf","9","1340","88","23408","0.65","1.30e-1","1.00e+0","1.79","1.00e+0","1.00e+0","6.44e-2","ENSDARG00000062323,ENSDARG00000077778,ENSDARG00000002235,ENSDARG00000008388,ENSDARG00000057644,ENSDARG00000033544,ENSDARG00000078915,ENSDARG00000112453,ENSDARG00000105389"
"53","0.83","INTERPRO","Reprolysin_adamalysin","3","1340","12","23408","0.22","1.48e-1","1.00e+0","4.37","1.00e+0","1.00e+0","2.79e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000112453"
"53","0.83","GOTERM_MF_DIRECT","metallopeptidase activity","13","1186","162","21154","0.94","1.98e-1","1.00e+0","1.43","1.00e+0","1.00e+0","1.23e-1","ENSDARG00000077778,ENSDARG00000002235,ENSDARG00000079651,ENSDARG00000020676,ENSDARG00000112453,ENSDARG00000062323,ENSDARG00000034693,ENSDARG00000008388,ENSDARG00000057644,ENSDARG00000104401,ENSDARG00000033544,ENSDARG00000078915,ENSDARG00000105389"
"53","0.83","INTERPRO","Disintegrin_dom","3","1340","15","23408","0.22","2.11e-1","1.00e+0","3.49","1.00e+0","1.00e+0","5.08e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000112453"
"53","0.83","INTERPRO","Disintegrin_dom_sf","3","1340","15","23408","0.22","2.11e-1","1.00e+0","3.49","1.00e+0","1.00e+0","5.08e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000112453"
"53","0.83","SMART","DISIN","3","772","15","13267","0.22","2.16e-1","1.00e+0","3.44","1.00e+0","1.00e+0","5.29e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000112453"
"53","0.83","UP_SEQ_FEATURE","DOMAIN:Disintegrin","3","1250","15","21277","0.22","2.19e-1","1.00e+0","3.40","1.00e+0","1.00e+0","5.42e-2","ENSDARG00000062323,ENSDARG00000057644,ENSDARG00000112453"
"53","0.83","UP_KW_MOLECULAR_FUNCTION","Metalloprotease","8","708","114","11803","0.58","5.29e-1","1.00e+0","1.17","1.00e+0","1.00e+0","3.76e-1","ENSDARG00000062323,ENSDARG00000077778,ENSDARG00000034693,ENSDARG00000079651,ENSDARG00000104401,ENSDARG00000078915,ENSDARG00000112453,ENSDARG00000105389"
"54","0.81","INTERPRO","K_chnl_dom","6","1340","31","23408","0.44","2.99e-2","1.00e+0","3.38","1.00e+0","1.00e+0","7.46e-3","ENSDARG00000091306,ENSDARG00000008212,ENSDARG00000014939,ENSDARG00000017254,ENSDARG00000043557,ENSDARG00000103286"
"54","0.81","GOTERM_MF_DIRECT","potassium ion leak channel activity","4","1186","22","21154","0.29","1.22e-1","1.00e+0","3.24","1.00e+0","1.00e+0","3.20e-2","ENSDARG00000008212,ENSDARG00000017254,ENSDARG00000043557,ENSDARG00000103286"
"54","0.81","INTERPRO","2pore_dom_K_chnl","4","1340","23","23408","0.29","1.42e-1","1.00e+0","3.04","1.00e+0","1.00e+0","3.96e-2","ENSDARG00000008212,ENSDARG00000017254,ENSDARG00000043557,ENSDARG00000103286"
"54","0.81","GOTERM_MF_DIRECT","potassium channel activity","9","1186","100","21154","0.65","1.98e-1","1.00e+0","1.61","1.00e+0","1.00e+0","1.08e-1","ENSDARG00000076644,ENSDARG00000062942,ENSDARG00000046014,ENSDARG00000008212,ENSDARG00000029881,ENSDARG00000017254,ENSDARG00000074419,ENSDARG00000043557,ENSDARG00000103286"
"54","0.81","UP_SEQ_FEATURE","DOMAIN:Potassium channel","3","1250","19","21277","0.22","3.08e-1","1.00e+0","2.69","1.00e+0","1.00e+0","9.72e-2","ENSDARG00000008212,ENSDARG00000017254,ENSDARG00000103286"
"54","0.81","GOTERM_MF_DIRECT","outward rectifier potassium channel activity","3","1186","25","21154","0.22","4.12e-1","1.00e+0","2.14","1.00e+0","1.00e+0","1.62e-1","ENSDARG00000017254,ENSDARG00000043557,ENSDARG00000103286"
"55","0.81","UP_SEQ_FEATURE","SITE:Role in the control of polyamine-mediated channel gating and in the blocking by intracellular magnesium","4","1250","10","21277","0.29","1.77e-2","1.00e+0","6.81","1.00e+0","1.00e+0","1.87e-3","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","GOTERM_BP_DIRECT","regulation of monoatomic ion transmembrane transport","5","1221","31","20756","0.36","1.06e-1","1.00e+0","2.74","1.00e+0","1.00e+0","3.32e-2","ENSDARG00000051880,ENSDARG00000061345,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","GOTERM_MF_DIRECT","inward rectifier potassium channel activity","5","1186","35","21154","0.36","1.30e-1","1.00e+0","2.55","1.00e+0","1.00e+0","4.41e-2","ENSDARG00000051880,ENSDARG00000029881,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","PIR_SUPERFAMILY","GIRK_kir","4","153","16","1890","0.29","1.32e-1","1.00e+0","3.09","1.00e+0","1.00e+0","3.48e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","UP_SEQ_FEATURE","DOMAIN:Potassium channel inwardly rectifying transmembrane","4","1250","28","21277","0.29","2.25e-1","1.00e+0","2.43","1.00e+0","1.00e+0","7.90e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","UP_SEQ_FEATURE","DOMAIN:Inward rectifier potassium channel C-terminal","4","1250","28","21277","0.29","2.25e-1","1.00e+0","2.43","1.00e+0","1.00e+0","7.90e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","INTERPRO","K_chnl_inward-rec_Kir_cyto","4","1340","29","23408","0.29","2.29e-1","1.00e+0","2.41","1.00e+0","1.00e+0","8.14e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","INTERPRO","Kir_TM","4","1340","29","23408","0.29","2.29e-1","1.00e+0","2.41","1.00e+0","1.00e+0","8.14e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","INTERPRO","K_chnl_inward-rec_Kir","4","1340","29","23408","0.29","2.29e-1","1.00e+0","2.41","1.00e+0","1.00e+0","8.14e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","INTERPRO","IRK_C","4","1340","29","23408","0.29","2.29e-1","1.00e+0","2.41","1.00e+0","1.00e+0","8.14e-2","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000019418"
"55","0.81","GOTERM_BP_DIRECT","potassium ion import across plasma membrane","6","1221","58","20756","0.44","2.54e-1","1.00e+0","1.76","1.00e+0","1.00e+0","1.24e-1","ENSDARG00000051880,ENSDARG00000043443,ENSDARG00000058988,ENSDARG00000073756,ENSDARG00000034424,ENSDARG00000019418"
"56","0.81","INTERPRO","Rho_GTPase_activation_prot","13","1340","124","23408","0.94","5.18e-2","1.00e+0","1.83","1.00e+0","1.00e+0","2.54e-2","ENSDARG00000076434,ENSDARG00000018165,ENSDARG00000055622,ENSDARG00000075821,ENSDARG00000039265,ENSDARG00000063713,ENSDARG00000062349,ENSDARG00000060309,ENSDARG00000008548,ENSDARG00000059672,ENSDARG00000100019,ENSDARG00000079283,ENSDARG00000017211"
"56","0.81","UP_SEQ_FEATURE","DOMAIN:Rho-GAP","10","1250","91","21277","0.73","8.59e-2","1.00e+0","1.87","1.00e+0","1.00e+0","4.07e-2","ENSDARG00000100019,ENSDARG00000059672,ENSDARG00000076434,ENSDARG00000079283,ENSDARG00000018165,ENSDARG00000055622,ENSDARG00000039265,ENSDARG00000062349,ENSDARG00000060309,ENSDARG00000008548"
"56","0.81","INTERPRO","RhoGAP_dom","10","1340","95","23408","0.73","9.35e-2","1.00e+0","1.84","1.00e+0","1.00e+0","4.51e-2","ENSDARG00000100019,ENSDARG00000059672,ENSDARG00000076434,ENSDARG00000079283,ENSDARG00000018165,ENSDARG00000055622,ENSDARG00000039265,ENSDARG00000062349,ENSDARG00000060309,ENSDARG00000008548"
"56","0.81","SMART","RhoGAP","9","772","94","13267","0.65","1.80e-1","1.00e+0","1.65","1.00e+0","1.00e+0","9.60e-2","ENSDARG00000100019,ENSDARG00000059672,ENSDARG00000076434,ENSDARG00000079283,ENSDARG00000055622,ENSDARG00000039265,ENSDARG00000062349,ENSDARG00000060309,ENSDARG00000008548"
"56","0.81","GOTERM_MF_DIRECT","GTPase activator activity","19","1186","268","21154","1.38","2.43e-1","1.00e+0","1.26","1.00e+0","1.00e+0","1.73e-1","ENSDARG00000076434,ENSDARG00000018165,ENSDARG00000055622,ENSDARG00000021896,ENSDARG00000009610,ENSDARG00000039265,ENSDARG00000063713,ENSDARG00000062349,ENSDARG00000060309,ENSDARG00000008548,ENSDARG00000041515,ENSDARG00000059672,ENSDARG00000100019,ENSDARG00000079283,ENSDARG00000104549,ENSDARG00000062221,ENSDARG00000059600,ENSDARG00000060783,ENSDARG00000060096"
"56","0.81","UP_KW_MOLECULAR_FUNCTION","GTPase activation","10","708","179","11803","0.73","7.52e-1","1.00e+0","0.93","1.00e+0","1.00e+0","6.38e-1","ENSDARG00000059672,ENSDARG00000076434,ENSDARG00000079283,ENSDARG00000018165,ENSDARG00000009610,ENSDARG00000039265,ENSDARG00000063713,ENSDARG00000062349,ENSDARG00000060309,ENSDARG00000008548"
"57","0.78","GOTERM_MF_DIRECT","potassium:chloride symporter activity","3","1186","8","21154","0.22","7.01e-2","1.00e+0","6.69","1.00e+0","1.00e+0","7.96e-3","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"57","0.78","INTERPRO","SLC12_C","3","1340","13","23408","0.22","1.68e-1","1.00e+0","4.03","1.00e+0","1.00e+0","3.48e-2","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"57","0.78","UP_SEQ_FEATURE","DOMAIN:SLC12A transporter C-terminal","3","1250","13","21277","0.22","1.75e-1","1.00e+0","3.93","1.00e+0","1.00e+0","3.71e-2","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"57","0.78","INTERPRO","AA-permease/SLC12A_dom","3","1340","14","23408","0.22","1.89e-1","1.00e+0","3.74","1.00e+0","1.00e+0","4.24e-2","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"57","0.78","INTERPRO","SLC12A_fam","3","1340","14","23408","0.22","1.89e-1","1.00e+0","3.74","1.00e+0","1.00e+0","4.24e-2","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"57","0.78","UP_SEQ_FEATURE","DOMAIN:Amino acid permease/ SLC12A","3","1250","14","21277","0.22","1.97e-1","1.00e+0","3.65","1.00e+0","1.00e+0","4.53e-2","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"57","0.78","GOTERM_MF_DIRECT","chloride:monoatomic cation symporter activity","3","1186","16","21154","0.22","2.25e-1","1.00e+0","3.34","1.00e+0","1.00e+0","5.70e-2","ENSDARG00000060366,ENSDARG00000075815,ENSDARG00000073756"
"58","0.77","KEGG_PATHWAY","Glycosaminoglycan degradation","4","542","24","21890","0.29","2.07e-2","6.27e-2","6.73","9.71e-1","3.43e-2","2.66e-3","ENSDARG00000062997,ENSDARG00000059931,ENSDARG00000034368,ENSDARG00000051823"
"58","0.77","INTERPRO","Hyaluronidase","3","1340","8","23408","0.22","7.27e-2","1.00e+0","6.55","1.00e+0","1.00e+0","8.43e-3","ENSDARG00000062997,ENSDARG00000059931,ENSDARG00000051823"
"58","0.77","GOTERM_MF_DIRECT","hyalurononglucosaminidase activity","3","1186","9","21154","0.22","8.69e-2","1.00e+0","5.95","1.00e+0","1.00e+0","1.14e-2","ENSDARG00000062997,ENSDARG00000059931,ENSDARG00000051823"
"58","0.77","INTERPRO","Aldolase_TIM","7","1340","58","23408","0.51","1.13e-1","1.00e+0","2.11","1.00e+0","1.00e+0","4.68e-2","ENSDARG00000062997,ENSDARG00000005251,ENSDARG00000059931,ENSDARG00000027992,ENSDARG00000100372,ENSDARG00000051823,ENSDARG00000088740"
"58","0.77","GOTERM_BP_DIRECT","hyaluronan catabolic process","3","1221","10","20756","0.22","1.14e-1","1.00e+0","5.10","1.00e+0","1.00e+0","1.78e-2","ENSDARG00000062997,ENSDARG00000059931,ENSDARG00000051823"
"58","0.77","PIR_SUPERFAMILY","Hyaluronidase","3","153","8","1890","0.22","1.31e-1","1.00e+0","4.63","1.00e+0","1.00e+0","2.15e-2","ENSDARG00000062997,ENSDARG00000059931,ENSDARG00000051823"
"58","0.77","GOTERM_BP_DIRECT","carbohydrate metabolic process","13","1221","155","20756","0.94","2.01e-1","1.00e+0","1.43","1.00e+0","1.00e+0","1.26e-1","ENSDARG00000024654,ENSDARG00000074129,ENSDARG00000093269,ENSDARG00000041728,ENSDARG00000037012,ENSDARG00000062997,ENSDARG00000005251,ENSDARG00000059931,ENSDARG00000068006,ENSDARG00000034368,ENSDARG00000101482,ENSDARG00000051823,ENSDARG00000055518"
"58","0.77","UP_SEQ_FEATURE","ACT_SITE:Proton donor","11","1250","133","21277","0.80","2.55e-1","1.00e+0","1.41","1.00e+0","1.00e+0","1.59e-1","ENSDARG00000036100,ENSDARG00000011671,ENSDARG00000062997,ENSDARG00000005251,ENSDARG00000040674,ENSDARG00000074129,ENSDARG00000059931,ENSDARG00000034368,ENSDARG00000041728,ENSDARG00000051823,ENSDARG00000003841"
"58","0.77","GOTERM_MF_DIRECT","hydrolase activity, acting on glycosyl bonds","7","1186","87","21154","0.51","3.61e-1","1.00e+0","1.44","1.00e+0","1.00e+0","2.15e-1","ENSDARG00000062997,ENSDARG00000074129,ENSDARG00000059931,ENSDARG00000008832,ENSDARG00000034368,ENSDARG00000041728,ENSDARG00000051823"
"58","0.77","UP_KW_MOLECULAR_FUNCTION","Glycosidase","7","708","89","11803","0.51","4.44e-1","1.00e+0","1.31","1.00e+0","1.00e+0","2.85e-1","ENSDARG00000062997,ENSDARG00000074129,ENSDARG00000059931,ENSDARG00000008832,ENSDARG00000034368,ENSDARG00000041728,ENSDARG00000051823"
"58","0.77","INTERPRO","GH","5","1340","67","23408","0.36","5.38e-1","1.00e+0","1.30","1.00e+0","1.00e+0","3.38e-1","ENSDARG00000037012,ENSDARG00000062997,ENSDARG00000059931,ENSDARG00000034368,ENSDARG00000051823"
"58","0.77","GOTERM_MF_DIRECT","hydrolase activity, hydrolyzing O-glycosyl compounds","4","1186","53","21154","0.29","5.76e-1","1.00e+0","1.35","1.00e+0","1.00e+0","3.46e-1","ENSDARG00000076435,ENSDARG00000074129,ENSDARG00000034368,ENSDARG00000041728"
"59","0.75","GOTERM_CC_DIRECT","kinetochore","9","1261","82","22190","0.65","9.35e-2","1.00e+0","1.93","1.00e+0","9.93e-1","4.28e-2","ENSDARG00000004735,ENSDARG00000019130,ENSDARG00000101216,ENSDARG00000052565,ENSDARG00000076228,ENSDARG00000052674,ENSDARG00000020840,ENSDARG00000099194,ENSDARG00000058868"
"59","0.75","UP_KW_CELLULAR_COMPONENT","Centromere","9","977","80","16344","0.65","1.04e-1","4.86e-1","1.88","9.90e-1","4.40e-1","4.88e-2","ENSDARG00000004735,ENSDARG00000101216,ENSDARG00000052565,ENSDARG00000076228,ENSDARG00000052674,ENSDARG00000031770,ENSDARG00000020840,ENSDARG00000043137,ENSDARG00000038802"
"59","0.75","GOTERM_CC_DIRECT","chromosome, centromeric region","7","1261","76","22190","0.51","2.62e-1","1.00e+0","1.62","1.00e+0","9.93e-1","1.40e-1","ENSDARG00000101216,ENSDARG00000052565,ENSDARG00000076228,ENSDARG00000031770,ENSDARG00000099194,ENSDARG00000043137,ENSDARG00000038802"
"59","0.75","UP_KW_CELLULAR_COMPONENT","Kinetochore","5","977","52","16344","0.36","3.77e-1","9.31e-1","1.61","1.00e+0","8.42e-1","1.98e-1","ENSDARG00000004735,ENSDARG00000101216,ENSDARG00000076228,ENSDARG00000052674,ENSDARG00000020840"
"60","0.73","GOTERM_MF_DIRECT","glutamate:sodium symporter activity","3","1186","11","21154","0.22","1.23e-1","1.00e+0","4.86","1.00e+0","1.00e+0","2.07e-2","ENSDARG00000010096,ENSDARG00000043148,ENSDARG00000020212"
"60","0.73","GOTERM_MF_DIRECT","L-glutamate transmembrane transporter activity","4","1186","23","21154","0.29","1.35e-1","1.00e+0","3.10","1.00e+0","1.00e+0","3.71e-2","ENSDARG00000010096,ENSDARG00000043148,ENSDARG00000020212,ENSDARG00000057728"
